title,link,original,sale,discount,currency,date,time
mages of mystralia,https://store.steampowered.com/app/529660/Mages_of_Mystralia/?snr=1_7_7_2300_150_8,21.99,5.49,75,CDN,2020-04-25,14:28
tannenberg,https://store.steampowered.com/app/633460/Tannenberg/?snr=1_7_7_2300_150_8,24.99,11.25,55,CDN,2020-04-25,14:28
detective grimoire,https://store.steampowered.com/app/272600/Detective_Grimoire/?snr=1_7_7_2300_150_8,7.99,1.59,80,CDN,2020-04-25,14:28
bounty train,https://store.steampowered.com/app/371520/Bounty_Train/?snr=1_7_7_2300_150_8,29.99,2.99,90,CDN,2020-04-25,14:28
slender: the arrival,https://store.steampowered.com/app/252330/Slender_The_Arrival/?snr=1_7_7_2300_150_8,11.49,4.02,65,CDN,2020-04-25,14:28
edna & harvey: the breakout - anniversary edition,https://store.steampowered.com/app/959000/Edna__Harvey_The_Breakout__Anniversary_Edition/?snr=1_7_7_2300_150_8,26.99,13.49,50,CDN,2020-04-25,14:28
karnage chronicles,https://store.steampowered.com/app/611160/Karnage_Chronicles/?snr=1_7_7_2300_150_8,27.99,20.99,25,CDN,2020-04-25,14:28
a mortician's tale,https://store.steampowered.com/app/578720/A_Morticians_Tale/?snr=1_7_7_2300_150_8,11.49,4.59,60,CDN,2020-04-25,14:28
synth riders,https://store.steampowered.com/app/885000/Synth_Riders/?snr=1_7_7_2300_150_8,22.79,17.09,25,CDN,2020-04-25,14:28
environmental station alpha,https://store.steampowered.com/app/350070/Environmental_Station_Alpha/?snr=1_7_7_2300_150_8,8.79,3.51,60,CDN,2020-04-25,14:28
ultimate fishing simulator vr,https://store.steampowered.com/app/1024010/Ultimate_Fishing_Simulator_VR/?snr=1_7_7_2300_150_8,33.99,18.69,45,CDN,2020-04-25,14:28
pesterquest,https://store.steampowered.com/app/1144030/Pesterquest/?snr=1_7_7_2300_150_8,13.49,10.11,25,CDN,2020-04-25,14:28
paper dolls: original / 纸人,https://store.steampowered.com/app/1051310/Paper_Dolls_Original/?snr=1_7_7_2300_150_8,19.49,9.74,50,CDN,2020-04-25,14:28
home design 3d,https://store.steampowered.com/app/420000/Home_Design_3D/?snr=1_7_7_2300_150_8,10.99,2.74,75,CDN,2020-04-25,14:28
yuppie psycho,https://store.steampowered.com/app/597760/Yuppie_Psycho/?snr=1_7_7_2300_150_8,19.49,14.61,25,CDN,2020-04-25,14:28
pan-pan,https://store.steampowered.com/app/471920/PanPan/?snr=1_7_7_2300_150_8,13.99,3.49,75,CDN,2020-04-25,14:28
the church in the darkness ™,https://store.steampowered.com/app/339830/The_Church_in_the_Darkness/?snr=1_7_7_2300_150_8,21.99,10.99,50,CDN,2020-04-25,14:28
holy potatoes! we’re in space?!,https://store.steampowered.com/app/505730/Holy_Potatoes_Were_in_Space/?snr=1_7_7_2300_150_8,19.99,1.99,90,CDN,2020-04-25,14:28
chasm,https://store.steampowered.com/app/312200/Chasm/?snr=1_7_7_2300_150_8,22.79,11.39,50,CDN,2020-04-25,14:28
draft day sports: pro football 2020,https://store.steampowered.com/app/1124530/Draft_Day_Sports_Pro_Football_2020/?snr=1_7_7_2300_150_8,33.99,16.99,50,CDN,2020-04-25,14:28
tiny echo,https://store.steampowered.com/app/629770/Tiny_Echo/?snr=1_7_7_2300_150_8,8.79,4.39,50,CDN,2020-04-25,14:28
desktop kanojo,https://store.steampowered.com/app/1284820/Desktop_Kanojo/?snr=1_7_7_2300_150_8,3.39,2.37,30,CDN,2020-04-25,14:28
intruders: hide and seek,https://store.steampowered.com/app/1045840/Intruders_Hide_and_Seek/?snr=1_7_7_2300_150_8,24.99,3.74,85,CDN,2020-04-25,14:28
evolution board game,https://store.steampowered.com/app/469800/Evolution_Board_Game/?snr=1_7_7_2300_150_8,17.49,8.74,50,CDN,2020-04-25,14:28
six ages: ride like the wind,https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind/?snr=1_7_7_2300_150_9,22.99,19.54,15,CDN,2020-04-25,14:28
skyhill,https://store.steampowered.com/app/382140/SKYHILL/?snr=1_7_7_2300_150_9,17.99,1.79,90,CDN,2020-04-25,14:28
blackguards franchise bundle,https://store.steampowered.com/sub/64046/?snr=1_7_7_2300_150_9,24.99,2.49,90,CDN,2020-04-25,14:28
candle,https://store.steampowered.com/app/420060/Candle/?snr=1_7_7_2300_150_9,19.99,1.99,90,CDN,2020-04-25,14:28
feudal alloy,https://store.steampowered.com/app/699670/Feudal_Alloy/?snr=1_7_7_2300_150_9,19.49,3.89,80,CDN,2020-04-25,14:28
influent,https://store.steampowered.com/app/274980/Influent/?snr=1_7_7_2300_150_9,10.99,Free,50,CDN,2020-04-25,14:28
evoland legendary edition,https://store.steampowered.com/app/1020470/Evoland_Legendary_Edition/?snr=1_7_7_2300_150_9,21.99,5.49,75,CDN,2020-04-25,14:28
wuppo: definitive edition,https://store.steampowered.com/app/400630/Wuppo_Definitive_Edition/?snr=1_7_7_2300_150_9,16.99,6.79,60,CDN,2020-04-25,14:28
anna's quest,https://store.steampowered.com/app/327220/Annas_Quest/?snr=1_7_7_2300_150_9,24.99,2.49,90,CDN,2020-04-25,14:28
organ quarter,https://store.steampowered.com/app/605830/Organ_Quarter/?snr=1_7_7_2300_150_9,27.99,13.99,50,CDN,2020-04-25,14:28
√letter - root letter -,https://store.steampowered.com/app/543240/Letter__Root_Letter/?snr=1_7_7_2300_150_9,21.99,4.83,78,CDN,2020-04-25,14:28
narcosis,https://store.steampowered.com/app/366870/Narcosis/?snr=1_7_7_2300_150_9,17.49,4.37,75,CDN,2020-04-25,14:28
meitetsu:pure station,https://store.steampowered.com/app/880950/MeitetsuPure_Station/?snr=1_7_7_2300_150_9,28.99,11.88,59,CDN,2020-04-25,14:28
sky rogue,https://store.steampowered.com/app/381020/Sky_Rogue/?snr=1_7_7_2300_150_9,21.99,10.99,50,CDN,2020-04-25,14:28
bladed fury,https://store.steampowered.com/app/927250/Bladed_Fury/?snr=1_7_7_2300_150_9,11.49,6.89,40,CDN,2020-04-25,14:28
super seducer : how to talk to girls,https://store.steampowered.com/app/695920/Super_Seducer__How_to_Talk_to_Girls/?snr=1_7_7_2300_150_9,14.49,5.79,60,CDN,2020-04-25,14:28
fortresscraft evolved!,https://store.steampowered.com/app/254200/FortressCraft_Evolved/?snr=1_7_7_2300_150_9,13.99,2.79,80,CDN,2020-04-25,14:28
call of juarez: bound in blood,https://store.steampowered.com/app/21980/Call_of_Juarez_Bound_in_Blood/?snr=1_7_7_2300_150_9,9.99,2.49,75,CDN,2020-04-25,14:28
holy potatoes! a weapon shop?!,https://store.steampowered.com/app/363600/Holy_Potatoes_A_Weapon_Shop/?snr=1_7_7_2300_150_9,16.99,1.69,90,CDN,2020-04-25,14:28
the shrouded isle,https://store.steampowered.com/app/501320/The_Shrouded_Isle/?snr=1_7_7_2300_150_9,9.99,3.99,60,CDN,2020-04-25,14:28
townsmen - a kingdom rebuilt,https://store.steampowered.com/app/938380/Townsmen__A_Kingdom_Rebuilt/?snr=1_7_7_2300_150_9,22.79,11.39,50,CDN,2020-04-25,14:28
meteorfall: krumit's tale,https://store.steampowered.com/app/1073320/Meteorfall_Krumits_Tale/?snr=1_7_7_2300_150_9,11.49,9.19,20,CDN,2020-04-25,14:28
wilmot's warehouse,https://store.steampowered.com/app/839870/Wilmots_Warehouse/?snr=1_7_7_2300_150_9,17.49,13.99,20,CDN,2020-04-25,14:28
realpolitiks,https://store.steampowered.com/app/553260/Realpolitiks/?snr=1_7_7_2300_150_9,27.99,5.59,80,CDN,2020-04-25,14:28
whispering willows,https://store.steampowered.com/app/288060/Whispering_Willows/?snr=1_7_7_2300_150_9,10.99,2.19,80,CDN,2020-04-25,14:28
hiveswap: act 1,https://store.steampowered.com/app/623940/HIVESWAP_Act_1/?snr=1_7_7_2300_150_10,8.79,3.51,60,CDN,2020-04-25,14:28
wurm unlimited,https://store.steampowered.com/app/366220/Wurm_Unlimited/?snr=1_7_7_2300_150_10,32.99,8.24,75,CDN,2020-04-25,14:28
virginia,https://store.steampowered.com/app/374030/Virginia/?snr=1_7_7_2300_150_10,10.99,1.09,90,CDN,2020-04-25,14:28
a place for the unwilling,https://store.steampowered.com/app/1064310/A_Place_for_the_Unwilling/?snr=1_7_7_2300_150_10,17.49,11.36,35,CDN,2020-04-25,14:28
chrono ark,https://store.steampowered.com/app/1188930/Chrono_Ark/?snr=1_7_7_2300_150_10,19.49,15.59,20,CDN,2020-04-25,14:28
sorcery! parts 1 and 2,https://store.steampowered.com/app/411000/Sorcery_Parts_1_and_2/?snr=1_7_7_2300_150_10,14.49,7.24,50,CDN,2020-04-25,14:28
wide ocean big jacket,https://store.steampowered.com/app/1198040/Wide_Ocean_Big_Jacket/?snr=1_7_7_2300_150_10,8.99,4.49,50,CDN,2020-04-25,14:28
no one lives under the lighthouse,https://store.steampowered.com/app/1254370/No_one_lives_under_the_lighthouse/?snr=1_7_7_2300_150_10,5.69,5.12,10,CDN,2020-04-25,14:28
六阶谜题 six-step mystery,https://store.steampowered.com/app/1164000/_sixstep_mystery/?snr=1_7_7_2300_150_10,7.99,5.99,25,CDN,2020-04-25,14:28
salt,https://store.steampowered.com/app/327860/Salt/?snr=1_7_7_2300_150_10,17.49,4.37,75,CDN,2020-04-25,14:28
necropolis: brutal edition,https://store.steampowered.com/app/384490/NECROPOLIS_BRUTAL_EDITION/?snr=1_7_7_2300_150_10,32.99,8.24,75,CDN,2020-04-25,14:28
fidel dungeon rescue,https://store.steampowered.com/app/573170/Fidel_Dungeon_Rescue/?snr=1_7_7_2300_150_10,11.49,5.74,50,CDN,2020-04-25,14:28
figment,https://store.steampowered.com/app/493540/Figment/?snr=1_7_7_2300_150_10,21.99,5.49,75,CDN,2020-04-25,14:28
neptunia shooter,https://store.steampowered.com/app/1037590/Neptunia_Shooter/?snr=1_7_7_2300_150_10,5.69,3.98,30,CDN,2020-04-25,14:28
shelter,https://store.steampowered.com/app/244710/Shelter/?snr=1_7_7_2300_150_10,10.99,2.74,75,CDN,2020-04-25,14:28
erannorth reborn,https://store.steampowered.com/app/1055990/Erannorth_Reborn/?snr=1_7_7_2300_150_10,21.79,15.25,30,CDN,2020-04-25,14:28
demon's tilt,https://store.steampowered.com/app/422510/DEMONS_TILT/?snr=1_7_7_2300_150_10,22.79,13.67,40,CDN,2020-04-25,14:28
call of juarez,https://store.steampowered.com/app/3020/Call_of_Juarez/?snr=1_7_7_2300_150_10,10.99,2.75,75,CDN,2020-04-25,14:28
deponia,https://store.steampowered.com/app/214340/Deponia/?snr=1_7_7_2300_150_10,10.99,1.09,90,CDN,2020-04-25,14:28
gaia beyond,https://store.steampowered.com/app/788630/Gaia_Beyond/?snr=1_7_7_2300_150_10,17.49,12.24,30,CDN,2020-04-25,14:28
night call,https://store.steampowered.com/app/680380/Night_Call/?snr=1_7_7_2300_150_10,22.79,14.81,35,CDN,2020-04-25,14:28
princess maker 2 refine,https://store.steampowered.com/app/523000/Princess_Maker_2_Refine/?snr=1_7_7_2300_150_10,21.99,13.19,40,CDN,2020-04-25,14:28
boiling steel,https://store.steampowered.com/app/1016860/Boiling_Steel/?snr=1_7_7_2300_150_10,22.79,11.39,50,CDN,2020-04-25,14:28
infested planet,https://store.steampowered.com/app/204530/Infested_Planet/?snr=1_7_7_2300_150_10,17.49,4.37,75,CDN,2020-04-25,14:28
through the darkest of times,https://store.steampowered.com/app/1003090/Through_the_Darkest_of_Times/?snr=1_7_7_2300_150_10,19.99,15.99,20,CDN,2020-04-25,14:28
syberia ii,https://store.steampowered.com/app/46510/Syberia_II/?snr=1_7_7_2300_150_11,13.99,2.09,85,CDN,2020-04-25,14:28
gas guzzlers extreme,https://store.steampowered.com/app/243800/Gas_Guzzlers_Extreme/?snr=1_7_7_2300_150_11,27.99,5.03,82,CDN,2020-04-25,14:28
fantasy world online tycoon,https://store.steampowered.com/app/1268290/Fantasy_World_Online_Tycoon/?snr=1_7_7_2300_150_11,22.79,19.37,15,CDN,2020-04-25,14:28
tales of the neon sea,https://store.steampowered.com/app/828740/Tales_of_the_Neon_Sea/?snr=1_7_7_2300_150_11,19.49,11.69,40,CDN,2020-04-25,14:28
memoria,https://store.steampowered.com/app/243200/Memoria/?snr=1_7_7_2300_150_11,21.99,2.19,90,CDN,2020-04-25,14:28
valhalla hills,https://store.steampowered.com/app/351910/Valhalla_Hills/?snr=1_7_7_2300_150_11,17.99,1.79,90,CDN,2020-04-25,14:28
randal's monday,https://store.steampowered.com/app/314810/Randals_Monday/?snr=1_7_7_2300_150_11,21.99,2.19,90,CDN,2020-04-25,14:28
princess maker 5,https://store.steampowered.com/app/724250/Princess_Maker_5/?snr=1_7_7_2300_150_11,33.99,27.19,20,CDN,2020-04-25,14:28
majesty gold hd,https://store.steampowered.com/app/25990/Majesty_Gold_HD/?snr=1_7_7_2300_150_11,10.99,2.74,75,CDN,2020-04-25,14:28
conglomerate 451,https://store.steampowered.com/app/1022710/Conglomerate_451/?snr=1_7_7_2300_150_11,22.79,17.09,25,CDN,2020-04-25,14:28
resequenced,https://store.steampowered.com/app/845490/RESEQUENCED/?snr=1_7_7_2300_150_11,8.99,8.09,10,CDN,2020-04-25,14:28
gunsmith,https://store.steampowered.com/app/620190/Gunsmith/?snr=1_7_7_2300_150_11,22.79,15.95,30,CDN,2020-04-25,14:28
goodbye deponia,https://store.steampowered.com/app/241910/Goodbye_Deponia/?snr=1_7_7_2300_150_11,21.99,2.19,90,CDN,2020-04-25,14:28
lamplight city,https://store.steampowered.com/app/761460/Lamplight_City/?snr=1_7_7_2300_150_11,17.49,11.71,33,CDN,2020-04-25,14:28
a year of rain,https://store.steampowered.com/app/319540/A_Year_Of_Rain/?snr=1_7_7_2300_150_11,17.99,5.93,67,CDN,2020-04-25,14:28
syberia,https://store.steampowered.com/app/46500/Syberia/?snr=1_7_7_2300_150_11,13.99,2.09,85,CDN,2020-04-25,14:28
the night of the rabbit,https://store.steampowered.com/app/230820/The_Night_of_the_Rabbit/?snr=1_7_7_2300_150_11,21.99,2.19,90,CDN,2020-04-25,14:28
valhalla hills: two-horned helmet edition,https://store.steampowered.com/sub/75645/?snr=1_7_7_2300_150_11,24.99,2.49,90,CDN,2020-04-25,14:28
homebrew - patent unknown,https://store.steampowered.com/app/325420/Homebrew__Patent_Unknown/?snr=1_7_7_2300_150_11,20.49,3.07,85,CDN,2020-04-25,14:28
pagan peak vr,https://store.steampowered.com/app/1059430/PAGAN_PEAK_VR/?snr=1_7_7_2300_150_11,11.49,5.74,50,CDN,2020-04-25,14:28
survival: postapocalypse now,https://store.steampowered.com/app/351290/SURVIVAL_Postapocalypse_Now/?snr=1_7_7_2300_150_11,8.99,4.40,51,CDN,2020-04-25,14:28
the world next door,https://store.steampowered.com/app/755470/The_World_Next_Door/?snr=1_7_7_2300_150_11,11.49,5.74,50,CDN,2020-04-25,14:28
the great perhaps,https://store.steampowered.com/app/1016930/The_Great_Perhaps/?snr=1_7_7_2300_150_11,13.99,3.49,75,CDN,2020-04-25,14:28
the dark eye: chains of satinav,https://store.steampowered.com/app/203830/The_Dark_Eye_Chains_of_Satinav/?snr=1_7_7_2300_150_11,21.99,2.19,90,CDN,2020-04-25,14:28
retrowave,https://store.steampowered.com/app/1239690/Retrowave/?snr=1_7_7_2300_150_11,2.29,1.71,25,CDN,2020-04-25,14:28
europa universalis iii complete,https://store.steampowered.com/app/25800/Europa_Universalis_III_Complete/?snr=1_7_7_2300_150_12,16.99,4.24,75,CDN,2020-04-25,14:28
vaporum,https://store.steampowered.com/app/629690/Vaporum/?snr=1_7_7_2300_150_12,21.99,8.79,60,CDN,2020-04-25,14:28
港詭實錄paranormalhk,https://store.steampowered.com/app/1178490/ParanormalHK/?snr=1_7_7_2300_150_12,14.49,11.59,20,CDN,2020-04-25,14:28
later daters,https://store.steampowered.com/app/1040390/Later_Daters/?snr=1_7_7_2300_150_12,8.99,7.37,18,CDN,2020-04-25,14:28
3dsen vr,https://store.steampowered.com/app/954280/3dSen_VR/?snr=1_7_7_2300_150_12,22.79,15.95,30,CDN,2020-04-25,14:28
pid,https://store.steampowered.com/app/218740/Pid/?snr=1_7_7_2300_150_12,10.99,2.74,75,CDN,2020-04-25,14:28
always sometimes monsters,https://store.steampowered.com/app/274310/Always_Sometimes_Monsters/?snr=1_7_7_2300_150_12,10.99,2.19,80,CDN,2020-04-25,14:28
bad dream: coma,https://store.steampowered.com/app/538070/Bad_Dream_Coma/?snr=1_7_7_2300_150_12,9.99,0.99,90,CDN,2020-04-25,14:28
bad dream: fever,https://store.steampowered.com/app/769970/Bad_Dream_Fever/?snr=1_7_7_2300_150_12,11.49,1.14,90,CDN,2020-04-25,14:28
dead synchronicity: tomorrow comes today,https://store.steampowered.com/app/339190/Dead_Synchronicity_Tomorrow_Comes_Today/?snr=1_7_7_2300_150_12,13.99,1.39,90,CDN,2020-04-25,14:28
rage in peace,https://store.steampowered.com/app/658690/Rage_in_Peace/?snr=1_7_7_2300_150_12,14.49,5.79,60,CDN,2020-04-25,14:28
path of sin: greed,https://store.steampowered.com/app/895420/Path_of_Sin_Greed/?snr=1_7_7_2300_150_12,17.49,6.99,60,CDN,2020-04-25,14:28
jagged alliance: rage!,https://store.steampowered.com/app/463170/Jagged_Alliance_Rage/?snr=1_7_7_2300_150_12,22.79,5.69,75,CDN,2020-04-25,14:28
void destroyer 2,https://store.steampowered.com/app/369530/Void_Destroyer_2/?snr=1_7_7_2300_150_12,22.79,15.95,30,CDN,2020-04-25,14:28
bus driver simulator 2019,https://store.steampowered.com/app/679260/Bus_Driver_Simulator_2019/?snr=1_7_7_2300_150_12,19.99,7.99,60,CDN,2020-04-25,14:28
nelly cootalot: the fowl fleet,https://store.steampowered.com/app/317320/Nelly_Cootalot_The_Fowl_Fleet/?snr=1_7_7_2300_150_12,21.99,10.99,50,CDN,2020-04-25,14:28
永遠消失的幻想鄉 ～ the disappearing of gensokyo,https://store.steampowered.com/app/776490/__The_Disappearing_of_Gensokyo/?snr=1_7_7_2300_150_12,12.49,8.74,30,CDN,2020-04-25,14:28
next day: survival,https://store.steampowered.com/app/519190/Next_Day_Survival/?snr=1_7_7_2300_150_12,12.99,1.94,85,CDN,2020-04-25,14:28
nira,https://store.steampowered.com/app/1171120/Nira/?snr=1_7_7_2300_150_12,9.99,8.49,15,CDN,2020-04-25,14:28
leaves - the journey,https://store.steampowered.com/app/569800/LEAVES__The_Journey/?snr=1_7_7_2300_150_12,8.79,0.87,90,CDN,2020-04-25,14:28
the dark eye universe bundle,https://store.steampowered.com/sub/44166/?snr=1_7_7_2300_150_12,38.69,3.86,90,CDN,2020-04-25,14:28
god's basement,https://store.steampowered.com/app/753930/Gods_Basement/?snr=1_7_7_2300_150_12,17.49,3.49,80,CDN,2020-04-25,14:28
holy potatoes! what the hell?!,https://store.steampowered.com/app/664320/Holy_Potatoes_What_the_Hell/?snr=1_7_7_2300_150_12,8.99,1.07,88,CDN,2020-04-25,14:28
daedalic adventure bundle,https://store.steampowered.com/sub/44162/?snr=1_7_7_2300_150_12,49.99,4.99,90,CDN,2020-04-25,14:28
cultures - northland,https://store.steampowered.com/app/351860/Cultures__Northland/?snr=1_7_7_2300_150_12,5.49,0.60,89,CDN,2020-04-25,14:28
root letter last answer,https://store.steampowered.com/app/1056510/Root_Letter_Last_Answer/?snr=1_7_7_2300_150_13,33.99,10.19,70,CDN,2020-04-25,14:28
yiik: a postmodern rpg,https://store.steampowered.com/app/459080/YIIK_A_Postmodern_RPG/?snr=1_7_7_2300_150_13,24.99,12.49,50,CDN,2020-04-25,14:28
cultures: northland + 8th wonder of the world,https://store.steampowered.com/sub/63734/?snr=1_7_7_2300_150_13,8.99,0.89,90,CDN,2020-04-25,14:28
the whispered world special edition,https://store.steampowered.com/app/268540/The_Whispered_World_Special_Edition/?snr=1_7_7_2300_150_13,21.99,2.19,90,CDN,2020-04-25,14:28
leaves - the return,https://store.steampowered.com/app/569810/LEAVES__The_Return/?snr=1_7_7_2300_150_13,8.79,0.87,90,CDN,2020-04-25,14:28
computer tycoon,https://store.steampowered.com/app/686680/Computer_Tycoon/?snr=1_7_7_2300_150_13,22.79,13.67,40,CDN,2020-04-25,14:28
forest fortress,https://store.steampowered.com/app/616620/Forest_Fortress/?snr=1_7_7_2300_150_13,17.49,5.24,70,CDN,2020-04-25,14:28
shadwen,https://store.steampowered.com/app/425210/Shadwen/?snr=1_7_7_2300_150_13,18.99,4.74,75,CDN,2020-04-25,14:28
locked up,https://store.steampowered.com/app/1258590/Locked_Up/?snr=1_7_7_2300_150_13,14.49,12.31,15,CDN,2020-04-25,14:28
eventide 3: legacy of legends,https://store.steampowered.com/app/677020/Eventide_3_Legacy_of_Legends/?snr=1_7_7_2300_150_13,10.99,3.29,70,CDN,2020-04-25,14:28
8-bit invaders!,https://store.steampowered.com/app/531680/8Bit_Invaders/?snr=1_7_7_2300_150_13,16.99,8.49,50,CDN,2020-04-25,14:28
edna & harvey: harvey's new eyes,https://store.steampowered.com/app/219910/Edna__Harvey_Harveys_New_Eyes/?snr=1_7_7_2300_150_13,21.99,2.19,90,CDN,2020-04-25,14:28
streets of fury ex,https://store.steampowered.com/app/350910/Streets_of_Fury_EX/?snr=1_7_7_2300_150_13,10.99,2.74,75,CDN,2020-04-25,14:28
dollhouse,https://store.steampowered.com/app/280850/Dollhouse/?snr=1_7_7_2300_150_13,22.79,4.55,80,CDN,2020-04-25,14:28
the last tinker™: city of colors,https://store.steampowered.com/app/260160/The_Last_Tinker_City_of_Colors/?snr=1_7_7_2300_150_13,13.99,1.39,90,CDN,2020-04-25,14:28
sacralith : the archer`s tale,https://store.steampowered.com/app/704360/SACRALITH__The_Archers_Tale/?snr=1_7_7_2300_150_13,21.99,10.99,50,CDN,2020-04-25,14:28
a walk in the woods,https://store.steampowered.com/app/557900/A_Walk_in_the_Woods/?snr=1_7_7_2300_150_13,2.29,2.06,10,CDN,2020-04-25,14:28
decay: the mare,https://store.steampowered.com/app/323720/Decay_The_Mare/?snr=1_7_7_2300_150_13,6.99,0.69,90,CDN,2020-04-25,14:28
distraint 2,https://store.steampowered.com/app/743390/DISTRAINT_2/?snr=1_7_7_2300_150_13,10.29,4.11,60,CDN,2020-04-25,14:28
journey of a roach,https://store.steampowered.com/app/255300/Journey_of_a_Roach/?snr=1_7_7_2300_150_13,7.99,0.79,90,CDN,2020-04-25,14:28
dangerous waters,https://store.steampowered.com/app/1600/Dangerous_Waters/?snr=1_7_7_2300_150_13,32.99,6.59,80,CDN,2020-04-25,14:28
bff or die,https://store.steampowered.com/app/652360/BFF_or_Die/?snr=1_7_7_2300_150_13,11.49,5.74,50,CDN,2020-04-25,14:28
yesterday origins,https://store.steampowered.com/app/465280/Yesterday_Origins/?snr=1_7_7_2300_150_13,17.49,3.49,80,CDN,2020-04-25,14:28
valley,https://store.steampowered.com/app/378610/Valley/?snr=1_7_7_2300_150_13,17.49,6.12,65,CDN,2020-04-25,14:28
fim speedway grand prix 15,https://store.steampowered.com/app/348820/FIM_Speedway_Grand_Prix_15/?snr=1_7_7_2300_150_13,22.79,4.55,80,CDN,2020-04-25,14:28
